tests/Vector.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 575.209, Thu Feb 22 19:23:06 CET 2018, 7773.075 2992.091 2274.542 1961.678 1718.994 1638.974 1508.898 1303.665 903.125 997.718 856.441 744.663 778.862 707.624 687.562 771.478 779.162 642.613 635.795 674.484 6692.442 2677.369 1848.257 1443.405 1527.768 1805.318 1530.315 1011.463 1011.314 1082.181 946.682 851.064 824.091 840.104 743.626 681.391 781.536 658.190 644.797 648.223 7593.001 2337.405 1761.125 1645.896 1449.100 1377.107 1109.972 1131.557 1033.976 887.764 828.647 768.448 830.117 689.147 681.781 683.917 653.940 652.620 637.175 639.105 , 708.191 612.453 705.739 616.877 605.766 772.347 614.598 590.442 580.738 574.449 586.503 616.518 602.501 587.959 702.423 583.368 666.784 597.669 560.293 560.846 574.414 555.958 560.723 571.243 551.717 553.063 582.889 578.789 557.590 548.024 638.339 637.500 687.794 639.142 595.526 602.026 592.092 641.841 585.653 574.061 572.318 595.891 593.308 604.842 580.112 752.624 570.630 566.730 568.140 557.339 558.716 567.904 553.014 567.997 550.573 562.191 547.568 546.870 546.279 548.580 623.305 610.848 629.952 598.046 684.368 623.481 608.894 793.085 639.417 573.455 580.787 571.004 573.762 577.806 575.969 568.779 568.343 573.441 555.118 563.015 569.595 569.832 557.966 552.567 560.202 551.436 555.766 565.950 549.916 550.650
opts/Vector.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 572.437, Thu Feb 22 19:26:59 CET 2018, 8128.503 2199.335 1727.719 1486.689 1425.860 1395.389 1094.925 1014.611 931.508 886.846 813.851 785.313 853.186 785.085 811.888 782.211 650.008 647.962 659.183 658.488 7728.241 2731.987 1635.365 1434.596 1307.263 1245.517 1253.666 1063.044 1379.548 1202.191 937.317 905.160 1078.927 824.341 747.168 708.972 741.736 712.021 651.625 640.933 7599.888 2239.359 1691.017 1397.077 1272.934 1529.007 1467.446 1393.505 1302.813 1102.230 825.776 757.811 821.498 697.301 726.598 661.225 659.914 641.791 620.773 666.118 , 737.156 677.589 709.710 642.891 599.126 599.636 608.981 618.520 655.294 715.109 653.537 631.075 599.471 579.337 568.699 561.631 577.373 556.111 562.809 554.216 571.149 551.728 549.315 557.576 539.308 564.423 554.092 571.546 550.325 553.044 639.410 791.437 656.977 794.589 649.798 632.220 796.383 603.069 619.921 616.391 777.778 626.168 568.640 571.204 569.213 584.433 565.928 575.360 573.328 555.790 551.736 554.074 573.366 558.294 550.828 556.237 548.847 548.013 552.402 552.358 779.800 632.867 670.151 611.481 613.676 598.586 588.868 600.715 601.166 576.032 598.570 566.113 564.056 563.039 573.916 571.083 561.330 571.204 549.595 547.306 551.333 566.756 589.588 568.181 556.224 542.244 543.635 545.483 576.014 541.471
tests/empty-class.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 63.038, Thu Feb 22 19:28:08 CET 2018, 2518.531 353.315 270.550 192.879 155.403 183.634 143.899 119.859 100.414 103.758 91.428 77.818 70.087 69.995 69.624 69.225 67.497 67.500 67.772 66.176 68.222 65.754 69.513 67.231 65.822 67.791 65.554 66.482 67.642 66.767 , 63.815 67.948 63.414 63.736 62.947 64.069 62.234 64.038 61.846 67.197 62.394 63.203 62.336 64.103 63.129 62.165 61.669 62.064 60.841 62.054
tests/empty-object.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 63.4635, Thu Feb 22 19:29:17 CET 2018, 2442.657 376.801 292.107 222.512 137.630 108.990 96.351 90.556 86.833 110.728 75.555 72.723 71.676 70.217 69.930 68.018 68.199 69.602 68.691 68.541 69.698 70.635 66.498 66.621 65.724 75.505 64.103 64.738 63.225 67.309 , 64.241 63.278 63.570 62.542 63.801 63.518 64.976 64.078 65.372 62.804 63.409 63.801 63.806 61.752 63.326 61.742 63.865 61.299 62.375 61.567
tests/empty-file.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 45.438, Thu Feb 22 19:30:26 CET 2018, 1948.112 228.085 136.950 108.584 95.296 91.129 75.706 88.440 80.582 59.027 51.315 50.254 48.282 49.184 48.007 48.796 47.526 48.261 46.855 47.388 47.310 48.422 47.536 46.714 47.220 46.015 47.626 46.067 46.376 48.037 , 46.175 46.767 45.629 46.269 45.246 46.169 45.247 45.853 45.219 45.979 46.128 45.094 45.285 44.718 45.591 44.685 46.097 44.555 44.953 45.075
tests/patmatexhaust.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 304.7275, Thu Feb 22 19:34:37 CET 2018, 5145.518 1999.851 1494.392 1030.084 1116.892 1041.139 856.290 639.591 732.249 623.127 504.853 518.411 535.964 491.486 431.206 409.930 535.501 529.985 384.815 437.392 5635.485 2049.713 1576.608 1312.552 1064.378 794.422 749.951 724.275 615.323 615.788 699.209 598.621 442.669 426.500 414.488 436.856 391.003 354.055 366.180 344.537 6009.531 2153.264 1757.796 1507.696 1306.562 1158.623 900.548 656.915 747.490 707.001 491.203 475.288 434.917 437.812 532.371 462.052 508.226 368.274 458.911 440.409 , 404.105 341.880 333.767 372.933 368.228 340.663 328.934 315.750 344.513 315.246 322.093 301.295 308.729 311.979 301.333 300.979 294.696 293.682 306.133 341.306 300.505 286.277 289.408 289.974 292.247 285.777 305.288 293.075 285.850 276.995 283.719 276.092 275.588 280.701 276.892 274.325 284.276 279.828 277.372 301.345 344.101 394.670 386.913 334.687 327.886 325.181 312.495 312.750 323.674 311.410 303.399 306.826 302.851 300.197 332.656 311.429 307.737 321.340 291.569 290.176 294.622 319.058 403.493 305.643 290.012 281.514 287.458 289.094 280.673 287.921 280.963 279.318 292.895 279.588 274.771 284.565 275.335 278.446 281.599 274.339 373.899 343.036 346.774 334.279 338.689 403.101 372.377 357.131 436.722 330.790 313.392 307.852 311.285 319.109 307.425 344.546 322.700 343.152 351.377 323.137 299.898 297.001 361.998 332.837 365.053 318.690 309.871 304.167 306.001 288.873 289.834 288.769 283.228 282.333 295.870 284.226 280.310 286.396 279.485 280.353
tests/exhaustivity-I.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 167.3165, Thu Feb 22 19:38:25 CET 2018, 4123.189 1553.007 1196.271 909.882 619.452 513.528 612.258 580.158 482.034 350.993 298.735 275.578 263.906 250.779 233.740 294.489 212.088 207.181 211.297 191.459 4298.202 1136.817 1256.392 754.734 700.075 535.477 423.551 397.102 324.025 291.083 275.272 363.451 346.595 252.562 227.365 212.557 264.063 213.407 217.892 219.598 3921.137 1575.912 1030.067 694.426 747.284 697.844 508.619 423.396 344.658 424.978 305.107 367.840 286.102 278.100 296.080 281.286 220.680 198.971 200.645 191.921 , 190.669 211.547 181.801 202.820 183.528 177.820 177.074 177.634 175.010 175.055 179.536 179.339 173.675 175.721 172.193 175.515 170.576 172.866 173.788 168.393 165.019 166.952 164.711 167.337 162.688 160.243 162.125 163.950 163.153 162.014 162.785 162.824 159.954 161.126 160.276 164.375 162.548 159.559 167.296 158.366 189.285 197.065 187.208 215.930 184.744 177.943 177.713 176.313 205.875 182.475 170.007 184.368 177.746 167.239 167.208 169.704 166.722 170.479 181.082 165.608 166.396 164.517 162.199 164.065 162.703 165.005 163.386 157.921 169.788 164.965 170.878 157.797 156.958 159.022 156.038 157.524 155.837 155.602 157.257 156.186 189.096 208.899 197.188 186.673 186.179 181.122 177.977 179.735 173.930 175.292 174.750 171.264 172.638 168.301 168.713 174.837 174.570 172.406 171.845 182.042 162.782 163.106 179.170 164.843 160.539 160.691 160.595 158.089 160.672 159.339 158.904 159.212 155.752 157.960 155.896 155.288 156.949 156.936 156.761 154.677
tests/exhaustivity-S.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 268.0985, Thu Feb 22 19:42:19 CET 2018, 4369.220 1568.893 726.564 899.467 755.156 659.546 598.552 432.534 361.319 402.176 384.976 343.906 330.170 329.367 325.295 324.712 414.656 322.460 316.593 310.747 3818.044 1547.750 813.424 749.903 599.544 440.450 536.467 394.893 343.164 394.652 344.952 310.302 354.228 309.282 319.037 292.901 287.873 288.621 284.599 283.582 4200.153 1817.609 1060.994 916.103 575.557 431.775 404.683 544.859 429.450 408.428 319.379 314.752 296.114 379.731 287.651 294.734 325.085 354.635 291.876 311.451 , 308.596 305.626 304.277 301.630 300.927 298.967 309.197 306.282 312.849 298.465 323.330 297.702 298.262 290.468 288.255 290.449 289.103 291.431 288.608 287.304 287.649 287.472 289.244 286.806 285.409 290.435 286.486 284.931 303.070 300.793 284.153 285.145 284.476 286.593 286.825 284.171 282.515 282.035 286.113 282.449 296.683 291.173 275.920 277.909 278.501 280.129 329.229 272.816 270.317 269.933 271.211 268.099 278.834 270.516 266.496 266.543 268.525 267.891 264.675 265.089 265.110 265.262 268.098 267.965 265.854 262.994 264.534 264.706 263.361 264.842 261.320 263.114 273.308 263.019 261.368 261.150 260.306 259.848 260.690 260.864 277.982 269.412 275.081 264.195 261.856 259.679 273.512 258.873 258.190 258.025 258.541 254.017 256.179 262.895 254.780 254.191 253.561 254.970 254.569 253.853 251.697 251.990 258.970 255.932 253.436 250.605 250.419 252.161 251.878 249.885 251.578 251.634 252.177 253.975 250.258 249.758 249.732 252.698 248.579 248.083
tests/exhaustivity-T.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 985.404, Thu Feb 22 19:47:15 CET 2018, 5110.908 2208.553 1752.623 1451.840 1476.258 1250.111 1513.789 1209.674 1223.857 1156.988 1226.468 1109.444 1116.435 1116.115 1128.750 1275.572 1132.234 1132.198 1062.891 1045.433 5333.569 2703.934 1603.954 1316.673 1478.938 1276.184 1400.354 1340.516 1114.605 1115.133 1109.880 1095.654 1063.883 1319.657 1410.958 1104.505 1283.671 1210.113 1096.853 1043.635 5114.390 2262.575 1607.882 1481.979 1420.854 1311.062 1148.365 1139.982 1079.549 1070.471 1101.905 1179.432 1074.552 1348.851 1043.327 1133.741 1020.670 1015.558 1023.631 979.368 , 1040.683 1052.069 1040.783 1029.068 1027.747 1025.613 1071.788 1069.546 1053.631 1028.442 1010.883 1018.320 1015.836 1019.985 1016.426 1037.470 1044.083 1054.428 1007.845 1012.520 1006.749 1007.614 1017.731 1012.666 1007.318 1015.550 1010.469 1025.185 999.337 1017.160 1003.888 1047.348 1016.463 990.529 994.966 989.706 985.946 992.645 987.934 1006.474 1024.063 1053.600 1031.029 1040.317 1104.493 1030.444 1114.176 1425.555 1028.875 1004.126 995.876 995.427 992.362 982.395 987.151 984.862 986.478 978.347 979.259 987.648 971.985 973.242 970.704 965.711 1003.873 965.919 972.131 969.688 965.448 964.787 967.171 964.442 978.447 964.639 963.859 959.015 959.446 959.071 968.633 1004.011 992.348 967.961 991.290 957.006 951.736 949.606 963.225 967.317 963.691 949.851 952.224 932.517 930.347 934.084 930.782 932.752 935.341 939.872 925.631 925.642 932.014 926.330 924.061 926.840 924.103 920.518 925.573 947.808 930.004 924.826 933.395 920.040 936.211 918.063 918.404 940.290 919.612 918.220 926.605 913.824
tests/exhaustivity-V.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 2657.236, Thu Feb 22 19:55:20 CET 2018, 5315.023 4468.932 3373.783 3207.874 3141.743 3100.403 3152.767 2970.574 2896.251 2943.121 2933.189 2927.921 3148.264 2935.468 2970.393 2891.260 3061.239 2828.716 2815.170 2805.460 5549.392 3020.536 2429.227 2368.212 2334.872 2190.591 2294.745 2172.664 2067.227 2190.778 2117.005 2035.900 2023.638 2071.232 2067.350 2165.910 2276.094 2002.036 1951.452 2100.381 5752.776 3972.513 3070.763 2957.776 3256.032 3076.823 2922.781 2902.653 2878.727 2763.220 2749.622 2767.266 2731.363 2779.982 2816.457 2750.682 2706.303 2731.091 2683.093 2674.583 , 2868.897 2797.230 2795.879 2785.656 2778.292 2798.623 2779.170 2805.835 2802.046 2774.996 2826.187 2790.212 2776.660 2782.143 2807.645 2773.088 2823.363 2781.560 2837.740 2764.279 2755.925 2775.528 2797.957 2777.893 2758.097 2783.339 2767.009 2831.991 2804.951 2792.654 2770.483 2760.981 2793.273 2759.250 2767.919 2777.327 2757.931 2753.388 2780.915 2766.926 1952.239 2121.225 2001.381 1968.831 1955.749 1944.900 1930.564 1936.581 1951.570 1943.408 1946.897 1927.201 1968.678 1914.567 1947.723 1937.966 1954.840 1914.000 1916.290 1912.146 1930.125 1919.544 1906.573 1924.496 1925.086 1939.816 1944.141 1967.848 1926.018 1911.304 2005.256 1917.104 1932.420 1922.754 1908.661 1984.982 2051.107 1926.597 1914.839 1893.716 2689.892 2672.877 2664.395 2679.944 2672.801 2666.935 2660.465 2679.512 2667.298 2656.342 2656.968 2691.487 2654.629 2644.838 2674.758 2648.006 2666.125 2657.466 2646.845 2648.900 2649.205 2660.360 2658.687 2653.646 2679.114 2640.610 2653.990 2685.526 2657.006 2635.734 2649.846 2646.963 2658.867 2638.155 2658.966 2638.065 2637.515 2689.949 2651.288 2637.545
tests/implicitNums.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 724.861, Thu Feb 22 19:57:01 CET 2018, 8158.038 3884.031 2670.574 1614.408 1406.521 1082.796 1177.933 917.334 909.143 844.394 789.591 791.936 781.289 853.760 760.933 776.634 765.071 777.007 744.036 741.882 758.083 778.351 752.892 741.711 738.174 728.137 730.571 732.494 730.702 725.716 , 730.588 731.923 724.362 722.285 733.032 755.604 723.500 732.556 724.623 728.435 721.664 722.104 725.988 725.099 758.765 724.093 757.939 714.741 723.599 719.943
opts/implicitNums.scala, 4028, 2018-02-22T17:14:59Z, 7a12ede, 757.7725, Thu Feb 22 19:58:41 CET 2018, 6826.592 2908.931 2218.636 2082.096 1488.430 1185.137 1091.073 1376.294 1154.516 895.721 827.987 818.211 798.065 802.216 831.055 783.642 777.124 770.956 779.265 777.979 767.312 765.312 769.203 779.728 770.803 869.388 778.891 755.898 752.130 748.757 , 768.453 760.278 793.975 765.500 759.790 769.174 763.877 764.855 769.616 770.851 747.940 752.997 744.079 743.349 751.084 743.103 752.718 755.755 748.085 749.117
dotty, 4028, 2018-02-22T20:18:08Z, 7a12ede, 35946.693, Thu Feb 22 21:54:40 CET 2018, 86382.641 43206.916 39589.005 38677.517 37771.080 37833.096 36965.980 36754.692 36926.143 37707.096 36499.908 36713.107 36395.543 37463.421 36243.728 36610.925 36078.189 37131.434 36325.794 36416.681 36002.322 36759.102 36040.402 35951.393 36021.915 36570.390 36133.463 35879.022 36061.593 36540.560 , 35974.831 35930.085 35960.272 36671.238 35913.118 35853.415 35933.119 36591.262 35907.851 36015.127 35753.654 36616.974 35960.267 35967.730 35914.166 36476.312 35833.033 35873.949 35821.260 36543.369
tests/scala-library, 4028, 2018-02-22T20:18:08Z, 7a12ede, 5657.0825, Thu Feb 22 22:00:22 CET 2018, 25206.874 12937.445 9713.225 6939.203 7187.674 6243.761 6368.101 6245.437 5989.861 6005.145 5935.409 5920.036 5868.750 5866.435 5838.162 5824.592 5813.523 5823.892 5764.253 5763.945 5962.625 6037.832 6288.210 5783.696 5722.172 5716.772 5785.282 5720.020 5709.564 5709.152 , 5659.904 5780.966 5705.601 5685.684 5650.143 5638.224 5700.149 5690.614 5664.595 5654.261 5647.840 5673.269 5817.503 5640.371 5682.537 5621.268 5648.797 5615.812 5629.085 5594.779
opts/scala-library, 4028, 2018-02-22T20:18:08Z, 7a12ede, 5534.0175, Thu Feb 22 22:10:15 CET 2018, 25065.651 12105.453 8420.329 7759.844 6601.407 6319.795 6111.989 5993.274 5964.854 5919.628 5866.034 5855.211 5742.798 5714.524 5751.290 5718.250 5754.437 5727.599 5672.729 5653.217 5638.478 5680.140 5631.343 5623.822 5586.084 5632.563 5611.202 5630.111 5635.846 5656.341 , 5794.993 5594.167 5561.611 5599.588 5524.534 5507.981 5645.111 5551.499 5608.707 5610.369 5502.441 5527.513 5504.512 5501.255 5480.665 5540.522 5514.570 5498.462 5473.104 5591.428
tests/re2s, 4028, 2018-02-22T20:18:08Z, 7a12ede, 2830.499, Thu Feb 22 22:13:24 CET 2018, 16712.111 9480.991 6115.616 3916.778 3547.733 3416.153 3254.286 3311.058 3110.702 3032.274 3195.385 2957.739 2938.088 2972.265 2905.171 3281.495 2883.894 2871.371 2905.007 2863.288 2839.906 2848.182 2876.464 2895.730 2891.407 2888.119 2857.668 2812.384 2823.766 2837.630 , 2805.737 2823.696 2801.394 2893.111 2857.057 2794.156 2820.375 2802.373 2833.468 2805.309 2813.822 2931.775 2788.996 2828.713 2854.522 2977.224 2876.883 3004.193 2832.285 2862.513
opts/re2s, 4028, 2018-02-22T20:18:08Z, 7a12ede, 2823.0935, Thu Feb 22 22:16:33 CET 2018, 15971.332 9445.711 7453.578 5147.443 3633.333 3372.128 3267.119 3208.394 3078.967 3057.425 3013.442 3055.299 3396.078 3106.105 3022.943 2941.747 2953.410 2906.128 2870.258 2913.143 2874.391 2868.509 2997.889 2850.606 2872.965 2977.805 2835.814 2853.786 2830.826 2851.117 , 2837.031 2804.413 2867.336 2827.710 2815.203 2827.926 2800.871 2845.848 2824.304 2808.342 2822.360 2797.899 2843.801 2823.827 2851.838 2812.342 2781.907 2804.265 2818.613 2824.027
tests/implicit_cache.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 99.0625, Thu Feb 22 22:17:46 CET 2018, 2939.899 711.911 449.951 355.780 298.077 282.206 217.768 154.608 143.221 143.044 123.512 119.718 114.479 113.807 126.531 123.352 113.708 115.201 114.922 118.324 109.200 106.969 109.417 107.826 107.331 108.358 103.581 106.933 112.144 107.194 , 103.678 101.741 103.619 100.990 101.264 99.014 100.575 99.111 102.708 99.495 97.865 99.405 96.121 97.243 96.443 98.081 96.384 96.747 95.458 96.041
opts/implicit_cache.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 100.5685, Thu Feb 22 22:18:57 CET 2018, 2837.163 614.403 374.374 365.384 388.620 273.973 213.265 174.321 150.995 146.604 145.703 129.186 120.317 113.413 115.813 112.396 115.389 114.841 110.299 113.593 109.511 111.199 107.975 106.982 116.565 116.865 113.724 104.236 121.861 107.889 , 105.998 102.789 101.754 103.951 113.759 111.050 105.781 104.470 105.628 98.595 99.465 99.410 98.972 98.799 98.886 98.288 101.672 97.073 98.943 97.885
tests/implicit-scope-loop.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 106.7245, Thu Feb 22 22:20:10 CET 2018, 3001.367 637.767 403.841 357.396 391.836 319.100 264.962 228.859 185.627 153.467 152.052 159.591 129.572 132.685 123.875 132.267 130.302 121.122 117.252 115.937 122.838 114.320 115.612 113.944 112.557 113.591 113.537 113.558 119.368 109.605 , 113.638 111.889 116.104 111.959 110.187 104.887 110.402 108.562 104.507 119.724 125.324 112.670 104.695 103.156 104.532 102.239 103.841 102.294 102.992 100.693
tests/i1535.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 136.329, Thu Feb 22 22:21:22 CET 2018, 3435.181 760.210 508.235 513.776 395.465 375.618 278.476 227.772 248.092 217.771 211.523 193.313 172.335 167.657 164.350 200.719 154.592 155.731 155.373 149.760 149.774 152.298 144.681 143.743 145.410 146.469 141.345 140.569 146.444 146.525 , 155.111 144.738 134.905 135.949 143.569 135.638 131.760 130.382 140.252 135.113 136.709 149.646 154.346 137.403 131.646 135.074 140.408 141.333 131.536 135.544
tests/i1687.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 72.8265, Thu Feb 22 22:22:32 CET 2018, 2674.637 414.498 275.985 210.846 179.074 190.330 173.090 120.781 101.328 92.324 88.672 84.372 81.672 82.488 80.906 83.430 78.650 77.843 79.059 77.051 88.513 79.640 78.550 76.821 79.143 78.128 74.845 76.951 74.195 74.350 , 75.501 73.220 73.346 78.187 73.711 85.761 85.348 76.510 71.788 72.433 70.960 71.695 70.862 75.988 71.583 71.440 73.422 69.919 70.843 70.450
tests/Vector.scala, 4028, 2018-02-22T20:18:08Z, 7a12ede, 575.1545, Thu Feb 22 22:26:24 CET 2018, 6845.651 2676.951 2292.581 1949.006 1252.552 1285.249 1006.227 1207.161 1078.620 1052.151 1095.548 904.119 795.682 758.666 757.576 695.557 695.936 708.977 728.332 718.395 7287.174 2284.074 1643.080 1507.836 1751.283 1732.739 1376.648 1310.259 880.279 869.911 793.282 756.364 728.874 758.231 717.734 683.978 655.543 636.188 661.531 683.364 6824.249 3116.066 1779.327 1506.558 1190.102 1189.482 1496.037 1521.839 1217.745 1164.657 1079.190 1030.340 897.588 744.403 833.739 723.373 738.227 681.918 653.215 644.696 , 745.058 634.906 678.126 795.659 616.034 599.371 599.571 596.137 590.614 577.529 577.604 591.835 567.058 573.460 575.295 633.850 569.733 565.012 611.534 560.179 561.212 573.006 557.053 557.366 553.310 562.032 642.530 558.526 571.942 684.009 621.011 608.694 616.354 584.571 583.110 590.051 590.325 644.407 579.850 571.457 582.742 565.447 586.248 609.866 564.002 568.796 599.670 553.254 545.433 552.754 565.396 544.168 549.698 556.067 571.102 542.970 550.929 582.491 539.024 535.625 626.405 628.916 611.672 609.438 624.749 598.804 600.532 618.894 736.524 581.517 570.777 570.987 575.114 561.147 564.698 575.195 565.344 568.985 631.717 604.658 564.583 639.697 571.801 549.117 551.419 558.247 550.842 563.458 571.598 570.709
