tests/Vector.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 578.8405, Mon Mar 19 10:30:10 CET 2018, 7900.677 3017.496 2305.423 2035.148 1742.810 1164.162 1335.310 956.445 1113.058 1064.050 851.556 1090.843 865.965 742.004 701.611 673.798 689.515 640.439 626.147 620.752 8144.176 2616.781 2100.910 1554.044 1420.537 1582.963 1573.687 1296.655 1152.035 1304.023 1274.487 1125.630 885.245 728.119 706.603 689.638 683.719 678.758 638.554 630.417 7655.953 2785.082 2273.162 1808.014 1596.279 1833.288 1811.742 1361.032 951.668 923.684 1048.001 815.140 878.857 784.099 779.348 689.440 687.244 660.809 671.009 686.999 , 624.928 617.213 603.189 802.568 740.648 575.368 574.236 577.007 564.728 560.805 563.144 570.719 592.421 597.490 699.416 609.972 557.546 608.950 630.926 549.125 537.064 552.641 535.791 541.868 539.581 565.287 537.145 535.683 545.230 534.032 627.543 625.597 615.562 607.378 733.882 597.598 707.652 583.812 604.461 594.435 570.896 565.245 575.112 626.411 592.812 588.000 556.827 552.762 554.524 568.681 550.541 542.561 702.853 641.226 614.608 580.674 554.107 551.184 546.149 553.989 828.577 653.343 628.753 638.200 602.236 611.277 617.801 599.446 596.382 590.464 635.340 591.148 581.465 586.174 594.305 569.996 612.268 583.432 562.667 564.947 554.810 575.441 560.287 571.515 564.073 554.020 551.147 556.545 565.535 564.941
opts/Vector.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 567.8335, Mon Mar 19 10:34:03 CET 2018, 7149.818 2670.179 2122.554 1694.994 1374.239 1468.676 1248.773 1512.936 1048.949 996.822 857.120 959.726 786.399 743.426 700.617 685.601 687.949 662.340 816.166 676.160 7812.757 2557.376 1837.609 1619.155 1859.363 1227.605 1160.674 1322.152 1235.192 1249.334 846.397 792.255 742.310 847.685 671.780 662.494 673.668 650.876 640.485 628.116 7610.185 2705.600 2014.219 2276.990 1932.935 1323.928 1571.266 1270.385 1424.502 1188.285 1282.308 1001.428 859.584 785.179 853.945 700.117 663.264 668.703 790.079 632.991 , 644.288 626.822 626.855 829.721 608.460 599.950 595.333 595.050 577.267 578.669 586.134 565.147 565.648 569.028 585.849 561.088 564.983 592.128 676.003 579.145 552.173 634.315 556.725 579.412 547.136 556.848 545.773 552.624 561.194 560.057 751.721 827.471 598.562 591.551 592.198 575.442 592.091 598.483 556.180 551.901 553.740 563.849 545.442 545.280 653.660 557.163 599.314 546.690 576.973 538.535 543.417 540.191 545.842 537.091 532.574 539.124 531.807 535.086 534.545 539.956 627.194 625.503 738.325 604.421 633.292 586.033 583.061 590.056 611.866 571.967 566.482 563.630 566.639 595.611 651.266 584.958 637.858 564.874 604.059 611.241 550.177 547.683 558.786 546.659 544.640 542.100 546.357 534.004 540.711 543.696
tests/empty-class.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 62.262, Mon Mar 19 10:35:13 CET 2018, 2569.955 387.911 231.773 179.654 158.944 122.807 114.212 105.931 117.840 112.724 79.634 72.344 70.007 70.524 70.990 69.021 68.912 70.772 69.521 67.184 65.523 67.169 66.040 65.868 64.781 64.473 65.348 64.354 64.983 64.272 , 65.464 64.150 63.939 62.895 64.965 62.265 63.502 61.770 64.323 62.652 62.937 61.467 62.095 61.669 62.125 61.434 62.259 61.084 62.195 61.138
tests/empty-object.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 63.779, Mon Mar 19 10:36:23 CET 2018, 2510.974 342.593 239.018 255.035 222.292 148.327 125.270 113.356 124.182 100.826 92.178 83.424 77.625 74.148 73.387 71.816 76.149 70.369 70.651 70.279 71.617 67.629 67.065 70.976 65.977 66.916 65.997 66.436 66.053 65.649 , 64.696 67.358 63.900 64.502 64.010 64.599 63.864 63.694 63.627 64.443 62.550 63.959 62.644 63.318 62.512 62.958 61.764 62.876 61.605 65.006
tests/empty-file.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 44.752, Mon Mar 19 10:37:31 CET 2018, 1816.095 233.199 134.191 107.043 102.842 113.267 102.154 74.516 78.363 70.087 54.326 48.168 47.798 48.047 47.575 48.892 46.268 47.405 45.672 46.452 45.395 46.186 46.193 45.937 46.103 45.386 46.112 44.572 45.541 47.379 , 45.288 44.392 45.196 45.102 44.278 44.763 44.398 45.015 44.444 44.956 44.394 44.994 44.868 44.185 44.741 44.429 47.062 43.998 44.793 43.661
tests/patmatexhaust.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 305.002, Mon Mar 19 10:41:41 CET 2018, 5607.828 1730.256 1710.946 1186.544 1098.024 1171.524 1050.274 730.734 873.541 647.889 521.384 487.710 463.986 538.835 413.218 405.207 469.058 423.561 429.255 393.619 5107.212 2214.161 1425.255 1120.686 1140.271 1038.827 869.459 892.495 792.691 630.864 632.585 524.762 581.287 512.439 417.739 433.729 393.502 494.051 369.494 365.683 5202.676 2197.509 1620.230 1378.392 1435.780 1045.369 781.484 734.080 605.274 717.619 605.539 623.455 481.202 441.122 422.353 418.394 393.754 376.533 381.830 358.256 , 364.080 350.727 390.246 336.201 335.896 331.142 334.402 325.843 309.114 317.133 306.102 306.547 312.189 306.670 305.107 311.375 300.542 298.825 315.060 293.382 295.220 295.674 292.085 308.117 293.375 290.563 293.156 288.577 295.182 296.563 290.575 280.392 287.665 285.802 291.844 296.178 284.034 276.414 281.940 277.627 359.370 351.568 347.043 369.399 338.431 346.139 346.935 339.169 318.859 333.233 322.293 310.165 307.072 302.889 304.055 305.707 299.720 294.748 297.879 291.097 294.725 297.740 288.655 292.544 295.200 291.264 288.212 290.649 289.215 333.874 287.856 279.660 277.242 283.395 315.680 276.424 286.953 298.117 278.668 274.254 361.967 355.564 356.532 359.763 376.063 335.150 339.523 328.118 330.265 383.858 479.616 403.996 317.470 309.236 309.103 335.643 418.105 326.137 334.272 308.307 302.498 299.973 301.734 294.827 304.897 291.487 315.451 340.467 322.524 296.757 305.581 292.568 288.239 293.638 292.638 290.599 291.420 309.082 285.536 310.144
tests/exhaustivity-I.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 165.8285, Mon Mar 19 10:45:30 CET 2018, 4039.927 1565.956 1181.590 752.854 557.614 485.275 426.084 373.600 452.628 412.152 282.150 362.248 347.421 284.775 240.100 214.847 207.039 207.681 196.179 187.991 4100.678 1195.953 1200.492 768.618 777.816 655.559 528.461 370.608 314.635 283.766 265.799 256.037 240.677 228.492 240.883 213.233 211.420 196.220 189.729 189.308 4432.529 1519.122 1114.358 882.926 597.238 619.669 611.315 462.566 339.825 308.603 390.980 357.122 283.009 290.317 277.989 268.451 211.468 206.162 203.629 192.994 , 189.227 181.996 185.010 178.961 176.928 172.776 173.838 173.808 169.506 172.600 176.169 176.701 166.871 167.150 180.345 167.717 174.761 201.907 166.832 163.497 165.085 160.464 162.450 162.870 159.389 158.728 155.647 161.637 157.109 162.202 156.577 154.504 157.003 151.709 154.651 152.079 152.146 153.106 151.099 152.407 179.695 180.324 179.882 172.636 176.573 172.476 168.703 166.724 170.766 167.659 167.901 165.557 165.775 167.686 165.882 168.556 168.149 164.690 173.650 163.202 190.638 175.785 160.067 158.952 156.802 180.742 157.040 163.392 155.576 157.504 155.150 154.239 152.203 153.481 153.338 152.024 154.679 154.219 153.349 151.825 187.023 193.131 188.749 189.565 182.091 177.074 180.697 181.340 210.298 193.256 174.199 182.527 174.861 169.112 168.605 172.519 167.452 191.126 209.148 166.467 163.563 165.422 164.322 166.900 162.585 162.585 162.026 159.224 159.538 159.826 159.854 158.384 159.162 175.305 154.697 154.557 156.090 153.506 155.520 154.286
tests/exhaustivity-S.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 293.088, Mon Mar 19 10:49:32 CET 2018, 3845.066 1433.520 695.967 724.689 631.970 493.179 445.290 421.116 350.405 356.473 331.068 324.539 322.469 314.764 312.286 336.637 308.039 338.591 402.015 372.363 4618.857 1334.546 850.310 714.701 712.744 682.401 409.132 400.032 387.718 334.561 325.260 322.270 386.628 386.970 319.495 305.762 297.434 332.207 309.866 301.371 3904.112 1504.174 1144.912 952.862 743.255 539.690 526.829 420.939 395.712 448.887 420.800 361.447 360.708 385.487 351.065 353.311 345.405 370.148 377.586 351.295 , 303.336 378.655 340.587 320.935 375.278 319.981 288.990 289.392 285.061 287.438 301.693 296.230 282.414 282.456 282.567 295.280 298.527 291.151 286.372 279.454 281.079 281.552 348.502 341.715 342.494 288.617 279.177 280.162 278.639 298.486 291.678 283.346 281.602 306.947 311.640 278.097 276.748 275.128 275.812 273.856 299.674 296.348 290.380 291.627 307.380 294.498 290.279 290.182 286.089 277.805 279.730 291.602 284.656 275.988 274.543 274.772 275.914 272.465 271.381 276.416 273.169 276.560 286.440 275.037 282.598 270.917 272.637 279.687 268.496 286.774 272.438 269.962 271.500 268.243 269.756 268.914 268.466 265.904 276.387 270.978 337.391 330.157 324.550 325.926 323.652 320.943 319.959 318.898 316.068 321.102 316.869 315.232 313.947 320.954 313.120 314.507 325.232 327.538 336.033 315.290 320.161 315.293 316.873 310.093 308.624 385.982 312.499 310.168 309.268 306.570 309.120 308.759 309.081 309.432 308.849 307.388 313.965 319.565 307.284 304.820
tests/exhaustivity-T.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 977.782, Mon Mar 19 10:54:28 CET 2018, 4981.064 2442.596 1960.155 1629.052 1658.877 1249.408 1182.826 1094.017 1079.178 1129.474 1044.620 1043.232 1023.391 1010.979 1059.043 1005.525 994.035 979.705 980.142 964.801 5213.600 2263.884 1688.249 1545.291 1343.498 1269.713 1235.258 1328.517 1162.397 1154.036 1097.937 1070.791 1066.379 1076.127 1113.208 1158.736 1141.387 1039.977 1057.501 1066.516 5418.469 2697.777 1520.104 1334.149 1581.918 1264.924 1251.132 1223.128 1668.182 1255.259 1213.361 1210.375 1180.087 1129.284 1176.237 1229.408 1134.384 1107.314 1122.705 1097.704 , 957.565 948.060 978.021 975.634 1072.238 943.960 942.700 945.986 936.984 947.880 929.573 944.319 931.275 1054.867 940.609 940.924 926.504 924.104 917.075 923.672 919.926 941.618 927.139 956.409 913.540 922.338 913.420 912.122 910.986 910.011 910.613 910.507 909.358 916.285 903.932 908.310 908.080 910.245 909.106 917.479 1023.426 1020.939 1072.935 1077.845 998.885 993.703 1017.402 1276.085 1018.495 1011.002 1010.280 984.594 981.071 980.037 978.059 979.077 970.896 974.781 968.879 968.383 979.117 969.706 969.127 975.802 977.543 967.680 968.242 962.438 962.430 962.616 960.053 968.118 963.023 960.120 955.221 954.019 957.880 972.831 957.487 954.174 1130.932 1109.844 1108.984 1098.809 1069.849 1106.892 1083.214 1357.723 1345.628 1086.545 1082.324 1078.330 1055.907 1045.098 1054.637 1050.207 1048.216 1045.140 1052.376 1041.581 1045.797 1057.187 1045.292 1042.032 1043.994 1038.631 1039.578 1079.370 1035.427 1043.825 1037.679 1032.156 1043.529 1070.303 1049.911 1061.140 1082.243 1050.032 1035.927 1036.100
tests/exhaustivity-V.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 2459.757, Mon Mar 19 11:02:21 CET 2018, 5557.542 4579.208 3311.447 2867.277 3000.403 2897.917 2817.024 2728.799 2815.859 2761.844 2661.961 2535.821 2523.919 2513.601 2572.185 2523.119 2519.633 2533.240 2493.878 2495.648 5208.577 3910.352 2871.446 2559.000 2670.891 2494.142 2534.709 2429.361 2517.076 2497.357 2400.300 2286.287 2292.273 2223.939 2226.420 2224.029 2212.918 2207.638 2203.471 2193.184 5708.492 4037.984 2969.101 2817.004 2809.901 2601.667 2783.998 2629.734 2801.060 2713.776 2626.509 2573.945 2572.253 2555.560 2545.376 2532.312 2569.005 2603.119 2532.088 2571.985 , 2520.397 2542.403 2519.897 2519.195 2472.224 2495.194 2788.745 2503.973 2498.176 2488.296 2488.212 2461.870 2725.470 2455.935 2455.894 2440.239 2449.736 2478.597 2447.512 2455.840 2455.099 2452.746 2454.878 2453.595 2457.617 2500.291 2465.058 2464.727 2452.064 2451.925 2443.390 2460.304 2536.256 2450.204 2475.566 2457.625 2601.416 2454.791 2445.952 2472.160 2194.889 2190.873 2192.671 2181.272 2182.624 2180.124 2178.301 2186.122 2184.878 2165.735 2177.718 2203.060 2172.882 2172.838 2193.815 2166.062 2170.846 2159.742 2160.687 2156.864 2173.678 2163.018 2188.083 2158.999 2165.734 2161.318 2157.878 2157.568 2165.222 2164.075 2167.395 2176.371 2177.786 2157.115 2151.268 2165.698 2172.025 2152.073 2158.230 2167.489 2579.585 2730.027 2522.692 2503.616 2523.002 2500.626 2500.815 2500.204 2503.438 2506.289 2501.886 2505.590 2501.339 2653.804 2517.302 2488.989 2504.376 2503.585 2476.781 2483.056 2472.533 2500.221 2488.578 2498.218 2513.531 2488.926 2497.719 2516.175 2527.472 2501.990 2480.022 2509.376 2459.210 2462.291 2478.626 2465.601 2463.547 2459.010 2462.767 2472.448
tests/implicitNums.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 757.456, Mon Mar 19 11:04:03 CET 2018, 7714.441 3261.872 2774.157 1776.017 1582.557 1530.362 1330.232 1688.774 1060.322 1020.470 949.134 883.524 848.534 1064.558 842.170 823.385 793.298 787.769 768.156 783.900 760.790 772.092 769.232 766.055 751.333 751.175 752.134 756.868 759.278 750.329 , 743.851 758.003 894.404 771.392 756.909 743.071 758.725 759.075 753.799 769.335 761.336 754.042 761.568 773.371 752.827 771.560 752.982 749.759 756.670 749.512
opts/implicitNums.scala, 4137, 2018-03-19T08:23:34Z, cb09305, 712.424, Mon Mar 19 11:05:42 CET 2018, 7689.244 3651.600 2913.148 1721.926 1574.704 1220.010 1299.183 1013.645 1295.953 1008.298 910.109 814.016 756.008 758.281 861.747 753.310 755.758 727.929 736.097 726.626 725.998 800.442 845.294 719.695 723.094 748.989 727.019 724.509 738.815 714.065 , 731.895 746.904 733.308 716.933 714.640 718.933 758.631 711.984 717.168 713.589 699.813 708.648 707.073 702.680 712.864 702.937 709.253 708.852 700.997 702.998
dotty, 4137, 2018-03-19T12:54:44Z, e64c62c, 34706.3355, Mon Mar 19 14:30:05 CET 2018, 85389.193 43251.218 38867.742 37810.141 37284.938 35639.918 35773.243 35611.300 36445.967 35190.797 35405.901 35417.312 36175.250 35070.551 34973.993 35584.401 35733.862 34921.367 34861.052 34854.065 35767.356 34802.429 34768.890 34686.022 35603.685 34736.757 34669.678 34717.792 35281.742 34629.373 , 34708.197 34721.609 35437.674 34704.474 34703.955 34734.723 35256.343 34467.529 34650.668 34602.980 35117.140 34551.716 34602.754 34761.692 35353.594 34532.847 34556.507 34821.939 35349.966 34616.690
tests/scala-library, 4137, 2018-03-19T12:54:44Z, e64c62c, 6697.9525, Mon Mar 19 14:36:39 CET 2018, 28591.903 14579.950 10219.097 8284.264 7821.633 7452.921 7317.527 7191.658 7282.431 7072.735 7042.140 6970.097 6948.282 7027.603 6957.432 6909.437 6823.012 6836.103 7010.256 6875.875 6813.104 6824.182 7061.376 6821.787 6804.533 7002.680 6801.866 6735.865 6766.195 6794.661 , 6764.333 6733.907 6700.334 6675.840 6748.781 6760.237 6665.432 6644.171 6629.167 6689.040 6710.960 6708.280 6741.706 6658.213 6743.277 6740.825 6695.571 6663.923 6643.569 6612.399
opts/scala-library, 4137, 2018-03-19T12:54:44Z, e64c62c, 6586.258, Mon Mar 19 14:47:21 CET 2018, 29000.591 11911.648 9672.447 8288.626 7757.871 7356.439 7168.660 7117.090 7166.068 6944.240 6911.369 6858.162 6891.153 6884.482 6809.317 6721.225 6729.792 6901.004 6776.936 6687.458 6657.236 6739.412 6867.644 6697.639 6616.784 6644.900 6717.133 6693.815 6647.621 7009.018 , 6629.987 6995.807 6872.644 6767.364 6571.064 6582.123 6743.799 6635.519 6580.508 6579.548 6591.214 6737.899 6596.053 6553.269 6554.467 6527.609 6587.983 6584.533 6545.618 6514.396
tests/re2s, 4137, 2018-03-19T12:54:44Z, e64c62c, 2743.3055, Mon Mar 19 14:50:24 CET 2018, 15948.409 8734.117 5952.420 4206.734 3632.121 3233.156 3156.769 3118.840 3120.512 2991.106 2984.323 3239.188 2885.540 3086.260 2867.625 3372.933 3013.430 2837.297 2783.569 2795.602 2768.629 2843.801 2774.370 2784.015 2846.688 2766.570 2848.901 2785.828 2779.592 2769.068 , 2749.412 2789.064 2756.704 2728.569 2748.422 2761.329 2770.512 2764.327 2747.352 2750.005 2725.556 2749.386 2739.259 2700.373 2725.161 2701.217 2738.585 2731.022 2713.612 2725.113
opts/re2s, 4137, 2018-03-19T12:54:44Z, e64c62c, 2682.857, Mon Mar 19 14:53:21 CET 2018, 15921.101 7431.499 5028.729 4217.420 3562.441 3274.350 3105.242 3000.617 2999.852 2928.513 2931.057 2887.686 2834.649 2838.579 2779.445 2790.676 2758.757 2753.026 2766.603 2747.125 2715.131 2726.254 2767.503 2772.864 2775.150 2697.379 2698.276 2672.672 2706.803 2701.545 , 2682.967 2682.791 2663.835 3139.093 2891.713 2672.654 2682.923 2774.532 2743.240 2724.947 2675.547 2685.382 2656.840 2689.111 2678.162 2787.104 2672.586 2655.588 2674.585 2642.146
tests/implicit_cache.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 103.0235, Mon Mar 19 14:54:32 CET 2018, 3021.261 531.958 540.498 348.777 312.512 256.854 182.164 157.420 156.134 136.259 138.431 127.060 121.146 118.814 118.615 118.435 128.410 112.994 111.825 112.901 109.959 110.628 112.842 108.937 107.344 105.931 108.638 106.939 107.025 104.074 , 105.661 104.090 107.806 103.802 101.829 102.245 109.680 116.639 100.058 105.280 110.579 108.488 108.365 98.196 98.775 98.926 100.990 97.355 99.001 97.159
opts/implicit_cache.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 98.344, Mon Mar 19 14:55:43 CET 2018, 2965.166 529.326 390.916 421.698 366.486 291.531 221.060 163.321 200.362 135.535 127.867 131.537 119.177 116.728 117.660 113.425 113.343 115.045 109.753 111.985 112.743 117.892 107.330 105.027 105.546 103.036 104.832 102.445 102.899 101.188 , 101.279 102.559 101.526 101.199 108.684 122.507 99.284 100.346 96.837 103.723 96.433 98.856 95.815 96.311 94.414 97.659 94.784 97.832 94.650 93.426
tests/implicit-scope-loop.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 99.6115, Mon Mar 19 14:56:54 CET 2018, 3149.813 651.475 424.969 291.399 286.613 275.762 182.116 157.965 144.821 139.501 129.876 126.378 120.493 120.251 115.340 114.150 114.613 116.301 115.934 112.154 108.524 109.448 106.281 108.274 111.550 109.146 105.373 105.108 102.817 102.265 , 103.459 100.709 103.649 101.046 104.653 101.382 104.473 99.675 101.178 98.424 101.003 97.391 99.335 99.436 99.548 97.705 96.536 98.953 95.730 96.005
tests/i1535.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 127.2065, Mon Mar 19 14:58:07 CET 2018, 3410.421 1164.271 774.794 596.253 421.479 397.151 373.990 299.343 245.934 280.716 209.090 207.670 187.092 158.158 154.014 155.458 149.197 147.315 147.831 156.591 150.218 153.238 179.739 157.209 137.658 139.527 133.019 134.554 139.160 132.564 , 144.095 133.289 126.834 136.300 136.604 136.823 126.224 140.221 126.027 123.830 127.579 165.485 122.001 125.173 121.046 120.304 129.237 121.503 126.262 133.284
tests/i1687.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 73.1845, Mon Mar 19 14:59:18 CET 2018, 2774.739 590.783 398.319 296.211 239.927 242.042 190.373 161.763 126.260 95.429 96.341 91.645 85.109 86.210 84.081 82.246 81.847 80.298 78.706 79.482 78.511 78.791 76.942 77.152 77.150 75.691 78.768 74.899 76.855 74.659 , 74.309 74.902 74.202 74.289 73.230 74.338 74.132 73.525 72.665 72.584 72.799 71.220 72.456 71.208 76.170 70.228 73.238 72.978 73.139 71.109
tests/Vector.scala, 4137, 2018-03-19T12:54:44Z, e64c62c, 577.583, Mon Mar 19 15:03:13 CET 2018, 8140.878 3092.655 2458.079 2064.731 1307.547 1196.110 1552.742 1070.930 1002.503 1023.364 1105.970 1255.704 851.792 1072.497 761.282 789.197 796.812 674.161 671.170 644.449 7957.301 2639.147 1634.992 1554.911 1638.983 1463.497 1557.459 1298.530 1467.870 1290.798 1068.678 807.689 803.406 721.317 835.695 749.939 661.413 815.588 796.610 638.152 8130.229 2850.811 2093.365 1558.971 1464.736 1292.929 1247.017 1169.221 1252.895 1380.911 1059.473 879.315 917.453 854.502 726.100 881.519 708.102 701.568 649.987 634.562 , 652.117 646.806 696.107 621.333 763.941 846.364 636.081 603.915 592.404 595.851 585.873 599.755 608.205 580.132 571.808 575.677 595.251 564.553 573.139 583.643 630.730 594.906 562.888 674.998 563.860 619.172 553.072 565.132 549.769 589.422 663.420 647.528 629.829 718.368 756.332 627.111 570.424 591.010 576.401 610.110 555.525 600.849 570.578 586.674 546.281 577.832 534.459 543.050 549.890 531.242 528.935 525.360 539.989 523.500 529.164 520.524 539.927 523.881 526.204 533.598 634.932 617.864 609.748 626.837 759.527 591.734 598.396 601.804 585.583 577.334 582.383 595.252 571.554 574.143 573.361 582.347 561.724 565.449 578.542 561.636 559.551 552.782 575.256 552.453 560.353 558.491 556.056 547.990 553.420 561.153
